hotel_class,region_id,url,phone,details,address,type,id,name
3.5,60878,http://www.tripadvisor.com/Hotel_Review-g60878-d100589-Reviews-Roosevelt_Hotel-Seattle_Washington.html,,,"{'region': 'WA', 'street-address': '1531 Seventh Avenue', 'postal-code': '98101', 'locality': 'Seattle'}",hotel,100589,Roosevelt Hotel
3.0,60878,http://www.tripadvisor.com/Hotel_Review-g60878-d1724250-Reviews-Courtyard_Seattle_Downtown_Pioneer_Square-Seattle_Washington.html,,,"{'region': 'WA', 'street-address': '612 2nd Avenue', 'postal-code': '98104', 'locality': 'Seattle'}",hotel,1724250,Courtyard Seattle Downtown/Pioneer Square
,60878,http://www.tripadvisor.com/Hotel_Review-g60878-d582371-Reviews-Silver_Cloud_Hotel_Stadium-Seattle_Washington.html,,,"{'region': 'WA', 'street-address': '1046 1st Avenue South', 'postal-code': '98134', 'locality': 'Seattle'}",hotel,582371,Silver Cloud Hotel Stadium
3.0,60878,http://www.tripadvisor.com/Hotel_Review-g60878-d1174533-Reviews-Homewood_Suites_Seattle_Convention_Center_Pike_Street-Seattle_Washington.html,,,"{'region': 'WA', 'street-address': '1011 Pike Street', 'postal-code': '98101', 'locality': 'Seattle'}",hotel,1174533,Homewood Suites Seattle Convention Center Pike Street
,60878,http://www.tripadvisor.com/Hotel_Review-g60878-d224856-Reviews-Residence_Inn_Seattle_Downtown_Lake_Union-Seattle_Washington.html,,,"{'region': 'WA', 'street-address': '800 Fairview Ave. N', 'postal-code': '98109', 'locality': 'Seattle'}",hotel,224856,Residence Inn Seattle Downtown/Lake Union
3.5,60878,http://www.tripadvisor.com/Hotel_Review-g60878-d115755-Reviews-Hotel_Deca_Seattle-Seattle_Washington.html,,,"{'region': 'WA', 'street-address': '4507 Brooklyn Avenue NE', 'postal-code': '98105', 'locality': 'Seattle'}",hotel,115755,"Hotel Deca, Seattle"
,60878,http://www.tripadvisor.com/Hotel_Review-g60878-d281658-Reviews-Silver_Cloud_Hotel_Broadway-Seattle_Washington.html,,,"{'region': 'WA', 'street-address': '1100 Broadway', 'postal-code': '98122', 'locality': 'Seattle'}",hotel,281658,Silver Cloud Hotel - Broadway
2.0,60878,http://www.tripadvisor.com/Hotel_Review-g60878-d100509-Reviews-Ace_Hotel-Seattle_Washington.html,,,"{'region': 'WA', 'street-address': '2423 First Ave.', 'postal-code': '98121', 'locality': 'Seattle'}",hotel,100509,Ace Hotel
2.5,60878,http://www.tripadvisor.com/Hotel_Review-g60878-d217807-Reviews-La_Quinta_Inn_Suites_Seattle_Downtown-Seattle_Washington.html,,,"{'region': 'WA', 'street-address': '2224 8th Ave.', 'postal-code': '98121', 'locality': 'Seattle'}",hotel,217807,La Quinta Inn & Suites Seattle Downtown
,60878,http://www.tripadvisor.com/Hotel_Review-g60878-d123021-Reviews-Silver_Cloud_Inn_University-Seattle_Washington.html,,,"{'region': 'WA', 'street-address': '5036 25th Ave. NE', 'postal-code': '98105', 'locality': 'Seattle'}",hotel,123021,Silver Cloud Inn - University
3.0,60878,http://www.tripadvisor.com/Hotel_Review-g60878-d252350-Reviews-Watertown_Hotel_Seattle-Seattle_Washington.html,,,"{'region': 'WA', 'street-address': '4242 Roosevelt Way NE', 'postal-code': '98105', 'locality': 'Seattle'}",hotel,252350,Watertown Hotel Seattle
2.5,60878,http://www.tripadvisor.com/Hotel_Review-g60878-d100581-Reviews-University_Inn_Seattle-Seattle_Washington.html,,,"{'region': 'WA', 'street-address': '4140 Roosevelt Way NE', 'postal-code': '98105', 'locality': 'Seattle'}",hotel,100581,University Inn Seattle
3.5,60878,http://www.tripadvisor.com/Hotel_Review-g60878-d72572-Reviews-BEST_WESTERN_PLUS_Pioneer_Square_Hotel-Seattle_Washington.html,,,"{'region': 'WA', 'street-address': '77 Yesler Way', 'postal-code': '98104-2530', 'locality': 'Seattle'}",hotel,72572,BEST WESTERN PLUS Pioneer Square Hotel
4.0,60878,http://www.tripadvisor.com/Hotel_Review-g60878-d677260-Reviews-The_Arctic_Club_Seattle_a_DoubleTree_by_Hilton_Hotel-Seattle_Washington.html,,,"{'region': 'WA', 'street-address': '700 3rd Ave (corner of Third and Cherry - hotel entrance on Cherry Street)', 'postal-code': '98104', 'locality': 'Seattle'}",hotel,677260,The Arctic Club Seattle - a DoubleTree by Hilton Hotel
3.0,60878,http://www.tripadvisor.com/Hotel_Review-g60878-d1755673-Reviews-Hyatt_Place_Seattle_Downtown-Seattle_Washington.html,,,"{'region': 'WA', 'street-address': '110 6th Avenue North', 'postal-code': '98109', 'locality': 'Seattle'}",hotel,1755673,Hyatt Place Seattle/Downtown
,60878,http://www.tripadvisor.com/Hotel_Review-g60878-d123022-Reviews-Silver_Cloud_Inn_Lake_Union-Seattle_Washington.html,,,"{'region': 'WA', 'street-address': '1150 Fairview Ave. N', 'postal-code': '98109', 'locality': 'Seattle'}",hotel,123022,Silver Cloud Inn - Lake Union
4.0,60878,http://www.tripadvisor.com/Hotel_Review-g60878-d100585-Reviews-Hotel_Vintage_Park_a_Kimpton_Hotel-Seattle_Washington.html,,,"{'region': 'WA', 'street-address': '1100 Fifth Avenue', 'postal-code': '98101', 'locality': 'Seattle'}",hotel,100585,Hotel Vintage Park - a Kimpton Hotel
4.0,60878,http://www.tripadvisor.com/Hotel_Review-g60878-d1200603-Reviews-Hyatt_At_Olive_8-Seattle_Washington.html,,,"{'region': 'WA', 'street-address': '1635 8th Avenue', 'postal-code': '98101', 'locality': 'Seattle'}",hotel,1200603,Hyatt At Olive 8
4.0,60878,http://www.tripadvisor.com/Hotel_Review-g60878-d224783-Reviews-Grand_Hyatt_Seattle-Seattle_Washington.html,,,"{'region': 'WA', 'street-address': '721 Pine Street', 'postal-code': '98101', 'locality': 'Seattle'}",hotel,224783,Grand Hyatt Seattle
3.5,60878,http://www.tripadvisor.com/Hotel_Review-g60878-d112429-Reviews-The_Paramount_Hotel-Seattle_Washington.html,,,"{'region': 'WA', 'street-address': '724 Pine St.', 'postal-code': '98101', 'locality': 'Seattle'}",hotel,112429,The Paramount Hotel
5.0,60878,http://www.tripadvisor.com/Hotel_Review-g60878-d281828-Reviews-The_Fairmont_Olympic_Seattle-Seattle_Washington.html,,,"{'region': 'WA', 'street-address': '411 University St.', 'postal-code': '98101', 'locality': 'Seattle'}",hotel,281828,The Fairmont Olympic Seattle
4.0,60878,http://www.tripadvisor.com/Hotel_Review-g60878-d100504-Reviews-Hotel_Monaco_Seattle_a_Kimpton_Hotel-Seattle_Washington.html,,,"{'region': 'WA', 'street-address': '1101 Fourth Avenue', 'postal-code': '98101', 'locality': 'Seattle'}",hotel,100504,Hotel Monaco Seattle - a Kimpton Hotel
4.0,60878,http://www.tripadvisor.com/Hotel_Review-g60878-d614244-Reviews-Pan_Pacific_Seattle-Seattle_Washington.html,,,"{'region': 'WA', 'street-address': '2125 Terry Avenue', 'postal-code': '98121', 'locality': 'Seattle'}",hotel,614244,Pan Pacific Seattle
4.0,60878,http://www.tripadvisor.com/Hotel_Review-g60878-d100565-Reviews-Hotel_Andra-Seattle_Washington.html,,,"{'region': 'WA', 'street-address': '2000 4th Ave', 'postal-code': '98121', 'locality': 'Seattle'}",hotel,100565,Hotel Andra
3.5,60878,http://www.tripadvisor.com/Hotel_Review-g60878-d100542-Reviews-Mayflower_Park-Seattle_Washington.html,,,"{'region': 'WA', 'street-address': '405 Olive Way', 'postal-code': '98101', 'locality': 'Seattle'}",hotel,100542,Mayflower Park
3.0,60878,http://www.tripadvisor.com/Hotel_Review-g60878-d1723585-Reviews-The_Maxwell_Hotel_Seattle-Seattle_Washington.html,,,"{'region': 'WA', 'street-address': '300 Roy Street', 'postal-code': '98109', 'locality': 'Seattle'}",hotel,1723585,The Maxwell Hotel Seattle
4.0,60878,http://www.tripadvisor.com/Hotel_Review-g60878-d100569-Reviews-The_Sorrento_Hotel-Seattle_Washington.html,,,"{'region': 'WA', 'street-address': '900 Madison St.', 'postal-code': '98104', 'locality': 'Seattle'}",hotel,100569,The Sorrento Hotel
4.0,60878,http://www.tripadvisor.com/Hotel_Review-g60878-d112412-Reviews-Alexis_Hotel_a_Kimpton_Hotel-Seattle_Washington.html,,,"{'region': 'WA', 'street-address': '1007 First Ave.', 'postal-code': '98104', 'locality': 'Seattle'}",hotel,112412,Alexis Hotel - a Kimpton Hotel
5.0,60878,http://www.tripadvisor.com/Hotel_Review-g60878-d1152288-Reviews-Four_Seasons_Hotel_Seattle-Seattle_Washington.html,,,"{'region': 'WA', 'street-address': '99 Union Street', 'locality': 'Seattle'}",hotel,1152288,Four Seasons Hotel Seattle
4.5,60878,http://www.tripadvisor.com/Hotel_Review-g60878-d613399-Reviews-Hotel_1000-Seattle_Washington.html,,,"{'region': 'WA', 'street-address': '1000 First Avenue', 'postal-code': '98104', 'locality': 'Seattle'}",hotel,613399,Hotel 1000
3.5,60878,http://www.tripadvisor.com/Hotel_Review-g60878-d1199588-Reviews-Cedarbrook_Lodge-Seattle_Washington.html,,,"{'region': 'WA', 'street-address': '18525 36th Avenue South', 'postal-code': '98188-4967', 'locality': 'Seattle'}",hotel,1199588,Cedarbrook Lodge
4.0,60878,http://www.tripadvisor.com/Hotel_Review-g60878-d100507-Reviews-Inn_at_the_Market-Seattle_Washington.html,,,"{'region': 'WA', 'street-address': '86 Pine St.', 'postal-code': '98101', 'locality': 'Seattle'}",hotel,100507,Inn at the Market
4.0,60745,http://www.tripadvisor.com/Hotel_Review-g60745-d287606-Reviews-Onyx_Hotel_a_Kimpton_Hotel-Boston_Massachusetts.html,,,"{'region': 'MA', 'street-address': '155 Portland Street', 'postal-code': '02114', 'locality': 'Boston'}",hotel,287606,Onyx Hotel - a Kimpton Hotel
3.5,60745,http://www.tripadvisor.com/Hotel_Review-g60745-d111418-Reviews-The_Boston_Park_Plaza_Hotel_Towers-Boston_Massachusetts.html,,,"{'region': 'MA', 'street-address': '50 Park Plaza at Arlington Street', 'postal-code': '02116', 'locality': 'Boston'}",hotel,111418,The Boston Park Plaza Hotel & Towers
3.0,60745,http://www.tripadvisor.com/Hotel_Review-g60745-d94368-Reviews-DoubleTree_Club_by_Hilton_Hotel_Boston_Bayside-Boston_Massachusetts.html,,,"{'region': 'MA', 'street-address': '240 Mount Vernon Street at Bayside Center', 'postal-code': '02125', 'locality': 'Boston'}",hotel,94368,DoubleTree Club by Hilton Hotel Boston Bayside
3.0,60745,http://www.tripadvisor.com/Hotel_Review-g60745-d94363-Reviews-Courtyard_by_Marriott_Boston_Logan_Airport-Boston_Massachusetts.html,,,"{'region': 'MA', 'street-address': '225 William F. McClellan Highway', 'postal-code': '02128', 'locality': 'Boston'}",hotel,94363,Courtyard by Marriott Boston Logan Airport
3.5,60745,http://www.tripadvisor.com/Hotel_Review-g60745-d222957-Reviews-BEST_WESTERN_PLUS_Roundhouse_Suites-Boston_Massachusetts.html,,,"{'region': 'MA', 'street-address': '891 Massachusetts Avenue', 'postal-code': '02118', 'locality': 'Boston'}",hotel,222957,BEST WESTERN PLUS Roundhouse Suites
3.0,60745,http://www.tripadvisor.com/Hotel_Review-g60745-d549445-Reviews-Hotel_140-Boston_Massachusetts.html,,,"{'region': 'MA', 'street-address': '140 Clarendon Street', 'postal-code': '02116', 'locality': 'Boston'}",hotel,549445,Hotel 140
2.5,60745,http://www.tripadvisor.com/Hotel_Review-g60745-d121009-Reviews-Holiday_Inn_Express_Boston-Boston_Massachusetts.html,,,"{'region': 'MA', 'street-address': '69 Boston Street', 'postal-code': '02125', 'locality': 'Boston'}",hotel,121009,Holiday Inn Express Boston
4.0,60745,http://www.tripadvisor.com/Hotel_Review-g60745-d111441-Reviews-Hyatt_Regency_Boston-Boston_Massachusetts.html,,,"{'region': 'MA', 'street-address': '1 Avenue de Lafayette', 'postal-code': '02111', 'locality': 'Boston'}",hotel,111441,Hyatt Regency Boston
2.5,60745,http://www.tripadvisor.com/Hotel_Review-g60745-d320038-Reviews-Hampton_Inn_Suites_Boston_Crosstown_Center-Boston_Massachusetts.html,,,"{'region': 'MA', 'street-address': '811 Massachusetts Avenue', 'postal-code': '02118', 'locality': 'Boston'}",hotel,320038,Hampton Inn & Suites Boston Crosstown Center
4.0,60745,http://www.tripadvisor.com/Hotel_Review-g60745-d94326-Reviews-Hilton_Boston_Downtown_Financial_District-Boston_Massachusetts.html,,,"{'region': 'MA', 'street-address': '89 Broad Street', 'postal-code': '02110', 'locality': 'Boston'}",hotel,94326,Hilton Boston Downtown / Financial District
3.5,60745,http://www.tripadvisor.com/Hotel_Review-g60745-d111422-Reviews-DoubleTree_Suites_by_Hilton_Boston-Boston_Massachusetts.html,,,"{'region': 'MA', 'street-address': '400 Soldiers Field Rd', 'postal-code': '02134-1893', 'locality': 'Boston'}",hotel,111422,DoubleTree Suites by Hilton - Boston
4.0,60745,http://www.tripadvisor.com/Hotel_Review-g60745-d89602-Reviews-Sheraton_Boston_Hotel-Boston_Massachusetts.html,,,"{'region': 'MA', 'street-address': '39 Dalton Street', 'postal-code': '02199', 'locality': 'Boston'}",hotel,89602,Sheraton Boston Hotel
,60745,http://www.tripadvisor.com/Hotel_Review-g60745-d220216-Reviews-Beacon_Hill_Hotel_and_Bistro-Boston_Massachusetts.html,,,"{'region': 'MA', 'street-address': '25 Charles Street', 'postal-code': '02114', 'locality': 'Boston'}",hotel,220216,Beacon Hill Hotel and Bistro
3.5,60745,http://www.tripadvisor.com/Hotel_Review-g60745-d217550-Reviews-DoubleTree_by_Hilton_Hotel_Boston_Downtown-Boston_Massachusetts.html,,,"{'region': 'MA', 'street-address': '821 Washington Street', 'postal-code': '02111', 'locality': 'Boston'}",hotel,217550,DoubleTree by Hilton Hotel Boston - Downtown
2.0,60745,http://www.tripadvisor.com/Hotel_Review-g60745-d217000-Reviews-Days_Hotel_Boston-Boston_Massachusetts.html,,,"{'region': 'MA', 'street-address': '1234 Soldiers Field Road', 'postal-code': '02135', 'locality': 'Boston'}",hotel,217000,Days Hotel Boston
3.0,60745,http://www.tripadvisor.com/Hotel_Review-g60745-d89619-Reviews-Courtyard_Boston_Downtown_Tremont-Boston_Massachusetts.html,,,"{'region': 'MA', 'street-address': '275 Tremont Street', 'postal-code': '02116', 'locality': 'Boston'}",hotel,89619,Courtyard Boston Downtown / Tremont
2.5,60745,http://www.tripadvisor.com/Hotel_Review-g60745-d217148-Reviews-Ramada_Inn_Boston-Boston_Massachusetts.html,,,"{'region': 'MA', 'street-address': '800 Morrissey Blvd.', 'postal-code': '02122', 'locality': 'Boston'}",hotel,217148,Ramada Inn Boston
,60745,http://www.tripadvisor.com/Hotel_Review-g60745-d120977-Reviews-Copley_House-Boston_Massachusetts.html,,,"{'region': 'MA', 'street-address': '239 West Newton St.', 'postal-code': '02116', 'locality': 'Boston'}",hotel,120977,Copley House
2.5,60745,http://www.tripadvisor.com/Hotel_Review-g60745-d1138709-Reviews-Holiday_Inn_Express_Hotel_Suites_Boston_Garden-Boston_Massachusetts.html,,,"{'region': 'MA', 'street-address': '280 Friend Street', 'postal-code': '02114', 'locality': 'Boston'}",hotel,1138709,Holiday Inn Express Hotel & Suites Boston Garden
3.0,60745,http://www.tripadvisor.com/Hotel_Review-g60745-d222958-Reviews-Comfort_Inn_Boston-Boston_Massachusetts.html,,,"{'region': 'MA', 'street-address': '900 Morrissey Boulevard', 'postal-code': '02122', 'locality': 'Boston'}",hotel,222958,Comfort Inn - Boston
3.5,60745,http://www.tripadvisor.com/Hotel_Review-g60745-d499916-Reviews-Bulfinch_Hotel_Boston-Boston_Massachusetts.html,,,"{'region': 'MA', 'street-address': '107 Merrimac St', 'postal-code': '02114', 'locality': 'Boston'}",hotel,499916,Bulfinch Hotel Boston
2.0,60745,http://www.tripadvisor.com/Hotel_Review-g60745-d77629-Reviews-BEST_WESTERN_University_Hotel_Boston_Brighton-Boston_Massachusetts.html,,,"{'region': 'MA', 'street-address': '1650 Commonwealth Ave', 'postal-code': '02135', 'locality': 'Boston'}",hotel,77629,BEST WESTERN University Hotel-Boston/Brighton
,60745,http://www.tripadvisor.com/Hotel_Review-g60745-d89592-Reviews-Milner_Hotel-Boston_Massachusetts.html,,,"{'region': 'MA', 'street-address': '78 South Charles Street', 'postal-code': '02116', 'locality': 'Boston'}",hotel,89592,Milner Hotel
2.5,60745,http://www.tripadvisor.com/Hotel_Review-g60745-d94350-Reviews-The_Midtown_Hotel-Boston_Massachusetts.html,,,"{'region': 'MA', 'street-address': '220 Huntington Avenue', 'postal-code': '02115', 'locality': 'Boston'}",hotel,94350,The Midtown Hotel
4.5,60745,http://www.tripadvisor.com/Hotel_Review-g60745-d89615-Reviews-Taj_Boston-Boston_Massachusetts.html,,,"{'region': 'MA', 'street-address': '15 Arlington Street', 'postal-code': '02116', 'locality': 'Boston'}",hotel,89615,Taj Boston
4.0,60745,http://www.tripadvisor.com/Hotel_Review-g60745-d1486034-Reviews-W_Boston-Boston_Massachusetts.html,,,"{'region': 'MA', 'street-address': '100 Stuart Street', 'postal-code': '02116', 'locality': 'Boston'}",hotel,1486034,W Boston
3.0,60745,http://www.tripadvisor.com/Hotel_Review-g60745-d77638-Reviews-The_Inn_at_Longwood_Medical-Boston_Massachusetts.html,,,"{'region': 'MA', 'street-address': '342 Longwood Avenue', 'postal-code': '02115', 'locality': 'Boston'}",hotel,77638,The Inn at Longwood Medical
4.0,60745,http://www.tripadvisor.com/Hotel_Review-g60745-d89620-Reviews-Hyatt_Harborside_at_Boston_s_Logan_International_Airport-Boston_Massachusetts.html,,,"{'region': 'MA', 'street-address': '101 Harborside Drive', 'postal-code': '02128', 'locality': 'Boston'}",hotel,89620,Hyatt Harborside at Boston's Logan International Airport
3.5,60745,http://www.tripadvisor.com/Hotel_Review-g60745-d268205-Reviews-Embassy_Suites_Boston_Logan_Airport-Boston_Massachusetts.html,,,"{'region': 'MA', 'street-address': '207 Porter Street', 'postal-code': '02128', 'locality': 'Boston'}",hotel,268205,Embassy Suites Boston Logan Airport
3.5,60745,http://www.tripadvisor.com/Hotel_Review-g60745-d111428-Reviews-Hilton_Boston_Back_Bay-Boston_Massachusetts.html,,,"{'region': 'MA', 'street-address': '40 Dalton Street', 'postal-code': '02115-3123', 'locality': 'Boston'}",hotel,111428,Hilton Boston Back Bay
4.0,60745,http://www.tripadvisor.com/Hotel_Review-g60745-d120988-Reviews-Hilton_Boston_Logan_Airport-Boston_Massachusetts.html,,,"{'region': 'MA', 'street-address': 'One Hotel Drive', 'postal-code': '02128', 'locality': 'Boston'}",hotel,120988,Hilton Boston Logan Airport
4.0,60745,http://www.tripadvisor.com/Hotel_Review-g60745-d595373-Reviews-The_Westin_Boston_Waterfront-Boston_Massachusetts.html,,,"{'region': 'MA', 'street-address': '425 Summer Street', 'postal-code': '02210', 'locality': 'Boston'}",hotel,595373,The Westin Boston Waterfront
2.0,60745,http://www.tripadvisor.com/Hotel_Review-g60745-d89568-Reviews-Chandler_Inn-Boston_Massachusetts.html,,,"{'region': 'MA', 'street-address': '26 Chandler Street', 'postal-code': '02116', 'locality': 'Boston'}",hotel,89568,Chandler Inn
3.5,60745,http://www.tripadvisor.com/Hotel_Review-g60745-d111416-Reviews-Boston_Marriott_Copley_Place-Boston_Massachusetts.html,,,"{'region': 'MA', 'street-address': '110 Huntington Ave', 'postal-code': '02116', 'locality': 'Boston'}",hotel,111416,Boston Marriott Copley Place
3.5,60745,http://www.tripadvisor.com/Hotel_Review-g60745-d678412-Reviews-Renaissance_Boston_Waterfront_Hotel-Boston_Massachusetts.html,,,"{'region': 'MA', 'street-address': '606 Congress Street', 'postal-code': '02210', 'locality': 'Boston'}",hotel,678412,Renaissance Boston Waterfront Hotel
4.0,60745,http://www.tripadvisor.com/Hotel_Review-g60745-d111423-Reviews-Eliot_Hotel-Boston_Massachusetts.html,,,"{'region': 'MA', 'street-address': '370 Commonwealth Ave.', 'postal-code': '02215', 'locality': 'Boston'}",hotel,111423,Eliot Hotel
3.5,60745,http://www.tripadvisor.com/Hotel_Review-g60745-d94399-Reviews-Club_Quarters_Boston-Boston_Massachusetts.html,,,"{'region': 'MA', 'street-address': '161 Devonshire Street', 'postal-code': '02110', 'locality': 'Boston'}",hotel,94399,Club Quarters Boston
4.0,60745,http://www.tripadvisor.com/Hotel_Review-g60745-d89599-Reviews-Omni_Parker_House-Boston_Massachusetts.html,,,"{'region': 'MA', 'street-address': '60 School Street', 'postal-code': '02108', 'locality': 'Boston'}",hotel,89599,Omni Parker House
3.0,60745,http://www.tripadvisor.com/Hotel_Review-g60745-d225873-Reviews-Charlesmark_Hotel-Boston_Massachusetts.html,,,"{'region': 'MA', 'street-address': '655 Boylston St', 'postal-code': '02116', 'locality': 'Boston'}",hotel,225873,Charlesmark Hotel
3.5,60745,http://www.tripadvisor.com/Hotel_Review-g60745-d94367-Reviews-Harborside_Inn-Boston_Massachusetts.html,,,"{'region': 'MA', 'street-address': '185 State St.', 'postal-code': '02109', 'locality': 'Boston'}",hotel,94367,Harborside Inn
4.5,60745,http://www.tripadvisor.com/Hotel_Review-g60745-d647006-Reviews-The_Liberty_Hotel-Boston_Massachusetts.html,,,"{'region': 'MA', 'street-address': '215 Charles Street', 'postal-code': '02114', 'locality': 'Boston'}",hotel,647006,The Liberty Hotel
3.5,60745,http://www.tripadvisor.com/Hotel_Review-g60745-d111417-Reviews-Boston_Marriott_Long_Wharf-Boston_Massachusetts.html,,,"{'region': 'MA', 'street-address': '296 State Street', 'postal-code': '02109', 'locality': 'Boston'}",hotel,111417,Boston Marriott Long Wharf
4.5,60745,http://www.tripadvisor.com/Hotel_Review-g60745-d111444-Reviews-The_Fairmont_Copley_Plaza_Boston-Boston_Massachusetts.html,,,"{'region': 'MA', 'street-address': '138 St James Ave', 'postal-code': '02116', 'locality': 'Boston'}",hotel,111444,"The Fairmont Copley Plaza, Boston"
4.0,60745,http://www.tripadvisor.com/Hotel_Review-g60745-d114150-Reviews-Millennium_Bostonian_Hotel-Boston_Massachusetts.html,,,"{'region': 'MA', 'street-address': '26 North Street', 'postal-code': '02109-1509', 'locality': 'Boston'}",hotel,114150,Millennium Bostonian Hotel
4.0,60745,http://www.tripadvisor.com/Hotel_Review-g60745-d89600-Reviews-Revere_Hotel_Boston_Common-Boston_Massachusetts.html,,,"{'region': 'MA', 'street-address': '200 Stuart St', 'postal-code': '02116', 'locality': 'Boston'}",hotel,89600,Revere Hotel Boston Common
3.0,60745,http://www.tripadvisor.com/Hotel_Review-g60745-d268207-Reviews-Residence_Inn_by_Marriott_Boston_Harbor_on_Tudor_Wharf-Boston_Massachusetts.html,,,"{'region': 'MA', 'street-address': '34-44 Charles River Avenue', 'postal-code': '02129', 'locality': 'Boston'}",hotel,268207,Residence Inn by Marriott Boston Harbor on Tudor Wharf
3.0,60745,http://www.tripadvisor.com/Hotel_Review-g60745-d111434-Reviews-Newbury_Guest_House-Boston_Massachusetts.html,,,"{'region': 'MA', 'street-address': '261 Newbury St.', 'postal-code': '02116', 'locality': 'Boston'}",hotel,111434,Newbury Guest House
4.5,60745,http://www.tripadvisor.com/Hotel_Review-g60745-d620703-Reviews-InterContinental_Boston-Boston_Massachusetts.html,,,"{'region': 'MA', 'street-address': '510 Atlantic Avenue', 'postal-code': '02210', 'locality': 'Boston'}",hotel,620703,InterContinental Boston
5.0,60745,http://www.tripadvisor.com/Hotel_Review-g60745-d222955-Reviews-Ritz_Carlton_Boston_Common-Boston_Massachusetts.html,,,"{'region': 'MA', 'street-address': '10 Avery Street', 'postal-code': '02111', 'locality': 'Boston'}",hotel,222955,Ritz-Carlton Boston Common
4.0,60745,http://www.tripadvisor.com/Hotel_Review-g60745-d111421-Reviews-Copley_Square_Hotel-Boston_Massachusetts.html,,,"{'region': 'MA', 'street-address': '47 Huntington Avenue', 'postal-code': '02116', 'locality': 'Boston'}",hotel,111421,Copley Square Hotel
4.0,60745,http://www.tripadvisor.com/Hotel_Review-g60745-d89617-Reviews-The_Westin_Copley_Place-Boston_Massachusetts.html,,,"{'region': 'MA', 'street-address': '10 Huntington Ave', 'postal-code': '02116', 'locality': 'Boston'}",hotel,89617,The Westin Copley Place
4.5,60745,http://www.tripadvisor.com/Hotel_Review-g60745-d114149-Reviews-The_Langham_Boston-Boston_Massachusetts.html,,,"{'region': 'MA', 'street-address': '250 Franklin St', 'postal-code': '02110', 'locality': 'Boston'}",hotel,114149,"The Langham, Boston"
4.5,60745,http://www.tripadvisor.com/Hotel_Review-g60745-d1201116-Reviews-Fairmont_Battery_Wharf-Boston_Massachusetts.html,,,"{'region': 'MA', 'street-address': '3 Battery Wharf', 'postal-code': '02109', 'locality': 'Boston'}",hotel,1201116,Fairmont Battery Wharf
4.0,60745,http://www.tripadvisor.com/Hotel_Review-g60745-d321151-Reviews-The_Back_Bay_Hotel-Boston_Massachusetts.html,,,"{'region': 'MA', 'street-address': '350 Stuart St., Back Bay', 'postal-code': '02116', 'locality': 'Boston'}",hotel,321151,The Back Bay Hotel
3.0,60745,http://www.tripadvisor.com/Hotel_Review-g60745-d313573-Reviews-Courtyard_by_Marriott_Boston_Copley_Square-Boston_Massachusetts.html,,,"{'region': 'MA', 'street-address': '88 Exeter St', 'postal-code': '02116', 'locality': 'Boston'}",hotel,313573,Courtyard by Marriott Boston Copley Square
3.5,60745,http://www.tripadvisor.com/Hotel_Review-g60745-d1159285-Reviews-The_Inn_At_St_Botolph-Boston_Massachusetts.html,,,"{'region': 'MA', 'street-address': '99 Saint Botolph Street', 'postal-code': '02116', 'locality': 'Boston'}",hotel,1159285,The Inn At St Botolph
4.0,60745,http://www.tripadvisor.com/Hotel_Review-g60745-d234752-Reviews-Nine_Zero_Hotel_a_Kimpton_Hotel-Boston_Massachusetts.html,,,"{'region': 'MA', 'street-address': '90 Tremont St.', 'postal-code': '02108', 'locality': 'Boston'}",hotel,234752,Nine Zero Hotel - a Kimpton Hotel
3.5,60745,http://www.tripadvisor.com/Hotel_Review-g60745-d94344-Reviews-Marriott_s_Custom_House-Boston_Massachusetts.html,,,"{'region': 'MA', 'street-address': '3 McKinley Square', 'postal-code': '02109', 'locality': 'Boston'}",hotel,94344,Marriott's Custom House
4.0,60745,http://www.tripadvisor.com/Hotel_Review-g60745-d94371-Reviews-Colonnade_Hotel-Boston_Massachusetts.html,,,"{'region': 'MA', 'street-address': '120 Huntington Avenue', 'postal-code': '02116', 'locality': 'Boston'}",hotel,94371,Colonnade Hotel
5.0,60745,http://www.tripadvisor.com/Hotel_Review-g60745-d1136705-Reviews-Mandarin_Oriental_Boston-Boston_Massachusetts.html,,,"{'region': 'MA', 'street-address': '776 Boylston St', 'postal-code': '02199', 'locality': 'Boston'}",hotel,1136705,"Mandarin Oriental, Boston"
4.0,60745,http://www.tripadvisor.com/Hotel_Review-g60745-d94330-Reviews-Seaport_Boston_Hotel-Boston_Massachusetts.html,,,"{'region': 'MA', 'street-address': '1 Seaport Lane', 'postal-code': '02210', 'locality': 'Boston'}",hotel,94330,Seaport Boston Hotel
4.0,60745,http://www.tripadvisor.com/Hotel_Review-g60745-d114134-Reviews-The_Lenox_Hotel-Boston_Massachusetts.html,,,"{'region': 'MA', 'street-address': '61 Exeter Street at Boylston', 'postal-code': '02116-2699', 'locality': 'Boston'}",hotel,114134,The Lenox Hotel
5.0,60745,http://www.tripadvisor.com/Hotel_Review-g60745-d89575-Reviews-Boston_Harbor_Hotel-Boston_Massachusetts.html,,,"{'region': 'MA', 'street-address': '70 Rowes Wharf', 'postal-code': '02110', 'locality': 'Boston'}",hotel,89575,Boston Harbor Hotel
4.5,60745,http://www.tripadvisor.com/Hotel_Review-g60745-d94337-Reviews-XV_Beacon-Boston_Massachusetts.html,,,"{'region': 'MA', 'street-address': '15 Beacon St', 'postal-code': '02108', 'locality': 'Boston'}",hotel,94337,XV Beacon
